00:20:01 0,02 0,00 0,03 0,04 0,00 99,91
00:30:01 0,02 0,00 0,04 0,04 0,00 99,91
00:40:01 0,02 0,00 0,03 0,04 0,00 99,90
00:50:01 0,02 0,00 0,03 0,04 0,00 99,91
01:00:01 0,02 0,00 0,03 0,05 0,00 99,90
01:10:01 0,02 0,00 0,04 0,03 0,00 99,91
01:20:01 0,03 0,00 0,08 0,07 0,00 99,82
01:30:01 0,03 0,00 0,10 0,14 0,00 99,73
01:40:01 0,02 0,00 0,11 0,13 0,00 99,75
01:50:01 0,02 0,00 0,16 0,11 0,00 99,71
02:00:01 0,02 0,00 0,19 0,21 0,00 99,59
